15, 10, 30, 20, 100, 4.63703, +0.00185726719479738199, 0.00910596, 14.0601, +0.00314183042543170175, 0.00570652, 3, 8, 2
16, 10, 30, 20, 100, 4.72871, +0.001201400031595353, 0.0105863, 14.4918, +0.00393834448674343716, 0.00844104, 3, 8, 2
17, 10, 30, 20, 100, 4.80103, +0.00072355745570550127, 0.0152, 14.8303, +0.00483082286823133947, 0.00897206, 3, 8, 2
18, 10, 30, 20, 100, 4.756, +0.00061614702130221978, 0.0145278, 14.7642, +0.00374425981830226261, 0.00750323, 4, 8, 2
19, 10, 30, 20, 100, 4.81556, +0.00078669113971401857, 0.00723473, 14.6105, +0.00367610419740101597, 0.0114464, 3, 9, 2
20, 10, 30, 20, 100, 4.89385, +0.00062426299638460007, 0.0157356, 15.0028, +0.00386114739835985381, 0.0139135, 4, 18, 2
21, 10, 30, 20, 100, 4.76753, +0.00184227592148088191, 0.00566343, 14.3275, +0.00364645534267892665, 0.00587293, 4, 7, 2
22, 10, 30, 20, 100, 4.74697, +0.0006437267242795078, 0.00974026, 14.5522, +0.00322247105138209667, 0.00790097, 4, 6, 2
23, 10, 30, 20, 100, 4.73161, +0.00129590279347272082, 0.0121852, 14.6337, +0.00445875135680027273, 0.00910747, 3, 8, 2
24, 10, 30, 20, 100, 4.75021, +0.00200206370553997395, 0.0153226, 14.5178, +0.00346803549478556354, 0.0076497, 4, 11, 2
25, 10, 30, 20, 100, 4.69784, +0.00117478053288759881, 0.0114379, 14.4069, +0.00315663823351730067, 0.00585729, 3, 6, 2
26, 10, 30, 20, 100, 4.63172, +0.00073915262266881977, 0.016488, 14.4146, +0.00372146685004974124, 0.00609272, 4, 9, 2
27, 10, 30, 20, 100, 4.71909, +0.00046877631298650311, 0.012215, 14.4905, +0.00325526836352564143, 0.00528262, 3, 7, 2
28, 10, 30, 20, 100, 4.90538, +0.00090363935908647411, 0.0203284, 15.2663, +0.00573930281316349294, 0.00997755, 4, 8, 2
29, 10, 30, 20, 100, 4.74207, +0.0005790098833520183, 0.0113544, 14.7694, +0.0039350176594397834, 0.00675676, 4, 7, 2
30, 10, 30, 20, 100, 5.05786, +0.00104139007005716385, 0.0190694, 16.1662, +0.0042029726981846978, 0.018696, 4, 13, 2
31, 10, 30, 20, 100, 4.65925, +0.00147090787626729574, 0.0195759, 14.3461, +0.00379541978467659273, 0.00481155, 3, 7, 2
32, 10, 30, 20, 100, 4.73409, +0.00116601171345154215, 0.0145749, 14.5626, +0.00327377966547161252, 0.00631912, 4, 9, 2
33, 10, 30, 20, 100, 4.70822, +0.00077831981473247974, 0.0138436, 14.4871, +0.00293044069858795367, 0.00478342, 3, 7, 2
34, 10, 30, 20, 100, 4.7314, +0.00143365307328372693, 0.0105777, 14.5365, +0.00335653493504453551, 0.00712777, 3, 6, 2
35, 10, 30, 20, 100, 5.16559, +0.00101150970012170021, 0.00908403, 16.2243, +0.00581136354965908027, 0.0237437, 4, 10, 2
36, 10, 30, 20, 100, 4.64895, +0.00189492057797993508, 0.0139688, 14.15, +0.00289052663938310319, 0.00919167, 3, 6, 2
37, 10, 30, 20, 100, 4.70292, +0.00083180735891016878, 0.0073831, 14.3071, +0.00224117423927831359, 0.00645856, 3, 6, 2
38, 10, 30, 20, 100, 4.74751, +0.00078126739040318426, 0.00893582, 14.6159, +0.00278753083545921877, 0.00865233, 4, 14, 2
39, 10, 30, 20, 100, 4.73252, +0.00173694620896073156, 0.0121753, 14.5621, +0.0031678751635988691, 0.00685473, 3, 7, 2
40, 10, 30, 20, 100, 4.75815, +0.00073941730091571537, 0.0145161, 14.6257, +0.00390531092475498267, 0.0078637, 3, 6, 2
41, 10, 30, 20, 100, 4.67773, +0.00073431871434922367, 0.013104, 14.422, +0.00326206188706961488, 0.00638298, 3, 6, 2
42, 10, 30, 20, 100, 4.68294, +0.00079316707360355281, 0.0114754, 14.4076, +0.00355206190808627645, 0.00795967, 4, 8, 2
43, 10, 30, 20, 100, 4.7097, +0.0019052968044860505, 0.0106122, 14.5882, +0.00451083155413315994, 0.0083442, 4, 8, 2
44, 10, 30, 20, 100, 4.7214, +0.00079520227391949453, 0.00654664, 14.3296, +0.0033886081936345736, 0.00932836, 4, 8, 2
45, 10, 30, 20, 100, 4.68339, +0.00062813903172504699, 0.0114754, 14.4724, +0.00271739157656182354, 0.00293255, 3, 6, 2
46, 10, 30, 20, 100, 4.66691, +0.00135693201529939992, 0.00906096, 14.1584, +0.0020732046626843257, 0.00651643, 3, 6, 2
47, 10, 30, 20, 100, 4.66729, +0.00176428926471705625, 0.0171569, 14.4251, +0.00416919618476998209, 0.00688924, 4, 8, 2
48, 10, 30, 20, 100, 4.68428, +0.00074316418560277282, 0.0187144, 14.7574, +0.00513974331415378669, 0.00905094, 4, 8, 2
49, 10, 30, 20, 100, 4.63199, +0.00101703068376283494, 0.0140264, 14.3033, +0.00247847501915262953, 0.00430802, 4, 7, 2
50, 10, 30, 20, 100, 4.78062, +0.00073818988431728037, 0.0112812, 14.6733, +0.00243094351237374025, 0.00838355, 4, 8, 2
1, 10, 30, 23, 100, 4.74402, +0.00042018005015742703, 0.0169355, 14.8277, +0.00536837119477420332, 0.00821144, 3, 9, 2
2, 10, 30, 23, 100, 4.74607, +0.00134223632737703633, 0.0105434, 14.6678, +0.00637062837854174301, 0.00905329, 3, 6, 2
3, 10, 30, 23, 100, 4.70187, +0.00116294567373897305, 0.0265487, 14.7197, +0.0060367137119606177, 0.00999744, 3, 8, 2
4, 10, 30, 23, 100, 4.81748, +0.00081312609330030478, 0.0151394, 15.0473, +0.00585072680306611323, 0.00609601, 3, 9, 2
5, 10, 30, 23, 100, 4.69322, +0.00150314077987327223, 0.0122549, 14.6819, +0.00477284399674601563, 0.0049402, 3, 8, 2
6, 10, 30, 23, 100, 4.8033, +0.00139209181753209084, 0.00805802, 14.6981, +0.00504297201586145308, 0.006755, 3, 8, 2
7, 10, 30, 23, 100, 4.62108, +0.000716258907255166, 0.02457, 14.5529, +0.00615272063781107002, 0.00728218, 3, 7, 2
8, 10, 30, 23, 100, 4.69229, +0.00079867550568762644, 0.00983607, 14.4457, +0.00395402439953786591, 0.00373632, 3, 10, 2
9, 10, 30, 23, 100, 4.6787, +0.00081185227182178634, 0.00659522, 14.3803, +0.00482437255762139335, 0.00557769, 3, 8, 2
10, 10, 30, 23, 100, 4.79787, +0.00066362846925030972, 0.0128205, 14.7241, +0.00466647504608405611, 0.00960042, 3, 11, 2
11, 10, 30, 23, 100, 4.75788, +0.00044822006187877585, 0.016881, 14.7669, +0.00554434032182474988, 0.00723701, 3, 6, 2
12, 10, 30, 23, 100, 4.6932, +0.0006909520065237714, 0.00983607, 14.4908, +0.00366012913482278948, 0.00477327, 3, 8, 2
13, 10, 30, 23, 100, 4.68624, +0.00064455348141980003, 0.0130826, 14.3936, +0.00386161834165305462, 0.00666489, 3, 6, 2
14, 10, 30, 23, 100, 4.58491, +0.00121098687432998474, 0.0222772, 14.4588, +0.00538171073092131134, 0.00659283, 3, 7, 2
15, 10, 30, 23, 100, 4.65797, +0.00147310392176368676, 0.0115226, 14.3093, +0.00409919994297378194, 0.0048167, 3, 6, 2
16, 10, 30, 23, 100, 4.68182, +0.0009317579471580753, 0.0106732, 14.3563, +0.00461821859935599759, 0.0116556, 3, 8, 2
17, 10, 30, 23, 100, 4.7659, +0.00159213866968227163, 0.00969305, 14.6731, +0.00600171772289789068, 0.00806452, 3, 6, 2
18, 10, 30, 23, 100, 4.72881, +0.00130509041417221873, 0.004095, 14.4453, +0.0054054237179481329, 0.00554822, 3, 8, 2
19, 10, 30, 23, 100, 4.88965, +0.00122784779973887351, 0.0226562, 15.0161, +0.00653592298446498766, 0.0130818, 3, 12, 2
20, 10, 30, 23, 100, 4.89855, +0.00088888191944648561, 0.0157233, 15.0813, +0.00558062968848784521, 0.0172457, 3, 8, 2
21, 10, 30, 23, 100, 4.72393, +0.00152733007088170215, 0.0161551, 14.7174, +0.00517941028049489877, 0.00726518, 3, 9, 2
22, 10, 30, 23, 100, 4.65321, +0.00147191261494605568, 0.0115321, 14.3577, +0.00440629265164633227, 0.00692779, 3, 8, 2
23, 10, 30, 23, 100, 4.69411, +0.00078065152662949842, 0.00902379, 14.498, +0.00421885723412250923, 0.00687649, 3, 7, 2
24, 10, 30, 23, 100, 4.76646, +0.00101808598791019188, 0.0215827, 14.9203, +0.00529970241443407814, 0.0106734, 3, 9, 2
25, 10, 30, 23, 100, 4.63971, +0.00089193555812967987, 0.0131904, 14.221, +0.00430025528700949889, 0.0085883, 3, 6, 2
26, 10, 30, 23, 100, 4.65986, +0.00089287029950326043, 0.0123254, 14.2832, +0.00458607917859908204, 0.00456253, 3, 8, 2
27, 10, 30, 23, 100, 4.68908, +0.00051217979847254866, 0.0106557, 14.4672, +0.00504988278312971611, 0.0060654, 3, 6, 2
28, 10, 30, 23, 100, 4.62477, +0.0010135503451150338, 0.0156636, 14.5725, +0.00512295855433010112, 0.00627615, 3, 8, 2
29, 10, 30, 23, 100, 4.7205, +0.00093360586203939367, 0.0161943, 14.3953, +0.00413460049517682687, 0.0124043, 3, 6, 2
30, 10, 30, 23, 100, 4.59652, +0.00087615787974872266, 0.0190083, 14.3233, +0.00443728397434451959, 0.00799148, 3, 6, 2
31, 10, 30, 23, 100, 4.68957, +0.00066462031255946495, 0.0130719, 14.2925, +0.00336354497113457863, 0.00909577, 3, 6, 2
32, 10, 30, 23, 100, 4.69627, +0.00062977504270591851, 0.0106383, 14.3556, +0.00360085049349299241, 0.00615467, 3, 6, 2
33, 10, 30, 23, 100, 4.7926, +0.00060611718064472655, 0.0230525, 14.9237, +0.00431171152864850021, 0.0109554, 3, 11, 2
34, 10, 30, 23, 100, 4.69952, +0.00047439548583870135, 0.0106296, 14.7384, +0.00753664203861677872, 0.00670622, 3, 6, 2
35, 10, 30, 23, 100, 4.70238, +0.00062369030027140758, 0.00819672, 14.6855, +0.00600985517619975458, 0.00519886, 3, 6, 2
36, 10, 30, 23, 100, 4.71208, +0.00056190053758104909, 0.0137763, 14.4233, +0.00456518894621267998, 0.00794913, 3, 6, 2
37, 10, 30, 23, 100, 4.50882, +0.00009943882574421697, 0.029975, 14.0308, +0.00327505885088658097, 0.00921659, 3, 6, 2
38, 10, 30, 23, 100, 4.63688, +0.00034920077182981929, 0.0188679, 14.1764, +0.00324109419447090459, 0.00730124, 3, 6, 2
39, 10, 30, 23, 100, 4.89752, +0.00062160894892888095, 0.0180251, 15.3607, +0.00513079226999989658, 0.0116049, 3, 12, 2
40, 10, 30, 23, 100, 4.73471, +0.00067780725594758971, 0.0105691, 14.5763, +0.00390425269606185119, 0.00943891, 3, 6, 2
41, 10, 30, 23, 100, 4.76258, +0.00088127855994600337, 0.0120773, 14.5326, +0.00490350324688707098, 0.00997375, 3, 6, 2
42, 10, 30, 23, 100, 4.83294, +0.00045873437500793468, 0.0096, 14.9033, +0.00503813447963351513, 0.00843343, 3, 11, 2
43, 10, 30, 23, 100, 4.78471, +0.00101170000812247684, 0.0152, 14.4256, +0.00411101978497623927, 0.0126183, 3, 14, 2
44, 10, 30, 23, 100, 4.64452, +0.0005892626185483824, 0.0115607, 14.3593, +0.00475776414265039633, 0.00719041, 3, 7, 2
45, 10, 30, 23, 100, 4.88404, +0.00066541656231150779, 0.0173092, 15.2878, +0.00461635226546933855, 0.0195255, 3, 9, 2
46, 10, 30, 23, 100, 4.62848, +0.00058657431465777048, 0.0164609, 14.4471, +0.00525210113269797384, 0.00896861, 3, 6, 2
47, 10, 30, 23, 100, 4.69354, +0.00046096128561480746, 0.0202593, 14.4363, +0.00332835216342360114, 0.00771482, 3, 8, 2
48, 10, 30, 23, 100, 4.70647, +0.00130768898089477454, 0.016247, 14.6237, +0.00429900058455843279, 0.0109403, 3, 9, 2
49, 10, 30, 23, 100, 4.81264, +0.00126205064115370095, 0.0135674, 14.7726, +0.00456653094567378358, 0.0130635, 3, 12, 2
50, 10, 30, 23, 100, 4.69624, +0.00043629291677281943, 0.0178716, 14.3964, +0.00314743304507653285, 0.0111732, 3, 7, 2
1, 10, 30, 25, 100, 4.78202, +0.00204168270231547941, 0.0135783, 14.8847, +0.00666659024829047812, 0.00966921, 3, 8, 2
2, 10, 30, 25, 100, 4.67266, +0.00136404063984923348, 0.01473, 14.6628, +0.00651988037076296002, 0.00726706, 3, 8, 2
3, 10, 30, 25, 100, 4.77127, +0.00146098388759236866, 0.0160514, 15.3222, +0.00693824606468888928, 0.0115479, 3, 7, 2
4, 10, 30, 25, 100, 4.75046, +0.000514666245301885, 0.00973236, 15.1103, +0.00583688594075953442, 0.00930818, 3, 7, 2
5, 10, 30, 25, 100, 4.68761, +0.00035972633585518066, 0.0138776, 14.7889, +0.0068513363502305205, 0.00462963, 3, 6, 2
6, 10, 30, 25, 100, 4.71264, +0.00104927709950029274, 0.0122349, 14.5765, +0.00392818150141915651, 0.0102148, 2, 5, 2
7, 10, 30, 25, 100, 4.7289, +0.00090724687670472125, 0.0137875, 14.9784, +0.00721144455560344703, 0.00932695, 3, 7, 2
8, 10, 30, 25, 100, 4.71668, +0.00097508880491904411, 0.0130187, 14.5487, +0.0043168346864768508, 0.00709966, 2, 6, 2
9, 10, 30, 25, 100, 4.71058, +0.00077550486773948887, 0.0154346, 14.8035, +0.0064101904648653618, 0.0112792, 3, 5, 2
10, 10, 30, 25, 100, 4.77443, +0.00058504572883267262, 0.0144578, 14.8526, +0.0053744599951064994, 0.00945324, 3, 8, 2
11, 10, 30, 25, 100, 4.75366, +0.00073312586121374748, 0.0153226, 14.7297, +0.00413581960604656646, 0.00624025, 2, 6, 2
12, 10, 30, 25, 100, 4.67539, +0.00079099700393851933, 0.0123052, 14.3391, +0.00295940562629724444, 0.00323276, 2, 4, 2
13, 10, 30, 25, 100, 4.81266, +0.00074887266631025851, 0.0143312, 14.7826, +0.00604860026937106158, 0.0112561, 3, 9, 2
14, 10, 30, 25, 100, 4.81181, +0.00132557722311742514, 0.0159363, 15.4168, +0.00784917389332603741, 0.00884304, 3, 7, 2
15, 10, 30, 25, 100, 4.64546, +0.00151061083457269162, 0.0139803, 14.4974, +0.0058034756020898594, 0.00604627, 3, 6, 2
16, 10, 30, 25, 100, 4.83091, +0.00080680329813040492, 0.0166932, 15.2469, +0.00591185754611087971, 0.0158455, 3, 10, 2
17, 10, 30, 25, 100, 4.75278, +0.00042084588342933503, 0.0121163, 14.6603, +0.00549682149279475303, 0.00729737, 3, 6, 2
18, 10, 30, 25, 100, 4.89476, +0.00080643826519947874, 0.0141844, 15.4387, +0.00621636086789302844, 0.0112967, 3, 9, 2
19, 10, 30, 25, 100, 4.61302, +0.00029220067632565769, 0.0254098, 14.5089, +0.0052397592584876481, 0.00705882, 3, 8, 2
20, 10, 30, 25, 100, 4.67355, +0.00055005839159035589, 0.0131148, 14.3411, +0.00347104750710761033, 0.00722118, 2, 5, 2
21, 10, 30, 25, 100, 4.73284, +0.00136667578431789225, 0.0113821, 14.8613, +0.00600827928773617777, 0.0084507, 3, 10, 2
22, 10, 30, 25, 100, 4.87167, +0.00101396933027913615, 0.0126783, 14.957, +0.00357834752439397856, 0.0134381, 3, 8, 2
23, 10, 30, 25, 100, 4.70442, +0.00081243464956983601, 0.014658, 14.6547, +0.00592783298630611328, 0.00753247, 3, 6, 2
24, 10, 30, 25, 100, 4.72803, +0.00079231593093852255, 0.012987, 14.8894, +0.00690425835075411515, 0.0131846, 3, 10, 2
25, 10, 30, 25, 100, 4.69877, +0.00111582813790741042, 0.0114379, 14.6019, +0.00453531057830958002, 0.006032, 3, 5, 2
26, 10, 30, 25, 100, 4.58859, +0.0002713593082421201, 0.0231023, 14.3065, +0.00352841974315155845, 0.00533618, 3, 6, 2
27, 10, 30, 25, 100, 4.8607, +0.0005922364422652247, 0.0111376, 15.2004, +0.00734367302391569644, 0.0107045, 3, 6, 2
28, 10, 30, 25, 100, 4.61722, +0.00173911084518587197, 0.0165017, 14.4366, +0.00602888589203667892, 0.0086478, 3, 8, 2
29, 10, 30, 25, 100, 4.68206, +0.00064911908199933254, 0.0139002, 14.6147, +0.00435184244949322213, 0.0106604, 3, 6, 2
30, 10, 30, 25, 100, 4.82342, +0.00340727840736204579, 0.0103257, 14.9048, +0.00593992287999390953, 0.00840122, 3, 10, 2
31, 10, 30, 25, 100, 5.09996, +0.00303167906580562884, 0.0173193, 15.6283, +0.00563198675607631222, 0.0145525, 3, 15, 2
32, 10, 30, 25, 100, 4.67751, +0.00052038385877243954, 0.0139116, 14.4137, +0.00539558152108494731, 0.0105485, 3, 6, 2
33, 10, 30, 25, 100, 4.69604, +0.00065448518281902578, 0.00982801, 14.3804, +0.00332917877324221386, 0.0088, 3, 5, 2
34, 10, 30, 25, 100, 4.6367, +0.0012055244403612879, 0.0132013, 14.5736, +0.00562705206974503817, 0.0109204, 3, 7, 2
35, 10, 30, 25, 100, 4.66956, +0.00079324304305587406, 0.0139344, 14.7729, +0.00554604182956676588, 0.00722208, 3, 6, 2
36, 10, 30, 25, 100, 4.74677, +0.00182526837666036921, 0.0177134, 14.8906, +0.00489637100232183316, 0.0114533, 3, 7, 2
37, 10, 30, 25, 100, 4.67667, +0.00104702309189160611, 0.0219156, 14.5737, +0.00464638613604125605, 0.00682594, 3, 6, 2
38, 10, 30, 25, 100, 4.65563, +0.00105045393999020072, 0.0155865, 14.5192, +0.00515504475273898639, 0.00941915, 3, 8, 2
39, 10, 30, 25, 100, 4.82518, +0.00068002401382794335, 0.0189723, 14.8674, +0.0049747382869118944, 0.00746077, 3, 8, 2
40, 10, 30, 25, 100, 4.71597, +0.00111016668610276613, 0.0057377, 14.4246, +0.00340695782915440923, 0.00770867, 3, 6, 2
41, 10, 30, 25, 100, 4.73492, +0.00171021955741308818, 0.0105263, 14.5896, +0.00479305843148405576, 0.0075956, 2, 5, 2
42, 10, 30, 25, 100, 4.64169, +0.00055451774566152207, 0.0180476, 14.6386, +0.00531270431693039739, 0.00908147, 3, 5, 2
43, 10, 30, 25, 100, 4.65562, +0.00081586157125305555, 0.00990099, 14.1495, +0.00291604686597678054, 0.00569878, 3, 6, 2
44, 10, 30, 25, 100, 4.70921, +0.00072039552863482388, 0.00818331, 14.3369, +0.00358427575022217512, 0.00563154, 3, 6, 2
45, 10, 30, 25, 100, 4.7584, +0.00061819287878441055, 0.00650407, 14.8027, +0.00523576113481783186, 0.00952626, 3, 9, 2
46, 10, 30, 25, 100, 4.72099, +0.00191828420155027748, 0.0161943, 15.0454, +0.00590313799566203287, 0.00933636, 3, 8, 2
47, 10, 30, 25, 100, 4.68791, +0.00096468230281916295, 0.0146223, 14.4769, +0.00434158391820980829, 0.0091671, 3, 6, 2
48, 10, 30, 25, 100, 4.59426, +0.00042489794931294409, 0.0255144, 14.5687, +0.00466550764391376671, 0.00574713, 3, 6, 2
49, 10, 30, 25, 100, 4.78482, +0.00142902425002994782, 0.0191693, 14.9562, +0.00554075536984437207, 0.0101704, 3, 6, 2
50, 10, 30, 25, 100, 4.72343, +0.00106233453601316316, 0.00572831, 14.2647, +0.0025245432469580291, 0.00728942, 3, 6, 2
1, 10, 30, 26, 100, 4.69666, +0.00061357231038911289, 0.0122449, 14.6239, +0.00547816457859477955, 0.00522876, 3, 8, 2
2, 10, 30, 26, 100, 4.75736, +0.00045385187546124472, 0.00731113, 14.8243, +0.00602258644691390857, 0.0102407, 3, 6, 2
3, 10, 30, 26, 100, 4.6372, +0.00181234706214338414, 0.0140148, 14.6711, +0.00614513696373867452, 0.00467654, 3, 6, 2
4, 10, 30, 26, 100, 4.73733, +0.00033017968142781992, 0.0113636, 14.9378, +0.00746194277571133707, 0.00761421, 3, 6, 2
5, 10, 30, 26, 100, 4.6848, +0.00035210239959503236, 0.0138889, 14.9031, +0.00623870480088051091, 0.00613811, 3, 7, 2
6, 10, 30, 26, 100, 4.71639, +0.00116733239330287757, 0.0122249, 14.8212, +0.00578456259545137634, 0.00848111, 3, 6, 2
7, 10, 30, 26, 100, 4.7936, +0.00080857256691233691, 0.0175719, 15.4353, +0.00831138910649485768, 0.0138417, 3, 9, 2
8, 10, 30, 26, 100, 4.70683, +0.00095848418284480711, 0.0170316, 14.8296, +0.00608076759572516932, 0.00769034, 3, 6, 2
9, 10, 30, 26, 100, 4.73123, +0.00066248664127295621, 0.00571895, 14.8203, +0.00648340841296360677, 0.00335138, 3, 7, 2
10, 10, 30, 26, 100, 4.86851, +0.00117147937944082043, 0.0134494, 14.8815, +0.00481903298703545524, 0.01373, 3, 12, 2
11, 10, 30, 26, 100, 4.63334, +0.00125977989799121189, 0.00992556, 14.4233, +0.00627025323071437181, 0.00814717, 3, 5, 2
12, 10, 30, 26, 100, 4.84086, +0.00105727215698920285, 0.0166534, 15.6294, +0.00624457177303781483, 0.00947062, 3, 7, 2
13, 10, 30, 26, 100, 4.62123, +0.00163088457055399325, 0.0107794, 14.3274, +0.00541919429457291816, 0.00821192, 3, 6, 2
14, 10, 30, 26, 100, 4.83947, +0.00078694672072327411, 0.0189723, 15.5237, +0.0091694245306892467, 0.0123547, 3, 6, 2
15, 10, 30, 26, 100, 4.74141, +0.00114621138507968079, 0.0113544, 14.8587, +0.0065665692628823196, 0.00539014, 3, 6, 2
16, 10, 30, 26, 100, 4.66494, +0.00038349811201401451, 0.0147541, 14.6769, +0.00539492656521615594, 0.00598179, 3, 6, 2
17, 10, 30, 26, 100, 4.69103, +0.00183072189013089815, 0.0154849, 14.4136, +0.00367969620541227343, 0.00821845, 3, 6, 2
18, 10, 30, 26, 100, 4.74102, +0.00035609340122183809, 0.0113544, 14.8073, +0.00460124715602477648, 0.00568916, 3, 6, 2
19, 10, 30, 26, 100, 4.76962, +0.00056950196009278167, 0.00648824, 14.8262, +0.00604652333273292819, 0.00923788, 3, 6, 2
20, 10, 30, 26, 100, 4.89668, +0.00081601515234954489, 0.0157233, 15.5355, +0.00560616818650229387, 0.0152838, 3, 8, 2
21, 10, 30, 26, 100, 4.68737, +0.00217174889497489329, 0.00981194, 14.1994, +0.00422639340150317481, 0.00698925, 3, 5, 2
22, 10, 30, 26, 100, 4.70056, +0.001062498785423291, 0.0138324, 14.4596, +0.00379059834543512853, 0.00766993, 3, 6, 2
23, 10, 30, 26, 100, 4.62565, +0.00128804690003002767, 0.0140496, 14.3519, +0.00460010195761882343, 0.0061317, 2, 6, 2
24, 10, 30, 26, 100, 4.74866, +0.00026347681124145711, 0.00813008, 14.8451, +0.00468688873002603466, 0.00920245, 3, 7, 2
25, 10, 30, 26, 100, 4.68565, +0.00141249466500646319, 0.012275, 14.4625, +0.00519469074682494783, 0.0071165, 2, 6, 2
26, 10, 30, 26, 100, 4.58953, +0.00050380249956041287, 0.030303, 14.4917, +0.00664712556156324759, 0.00784929, 3, 10, 2
27, 10, 30, 26, 100, 4.67314, +0.00095030269863053609, 0.0195599, 15.017, +0.00531231572474257961, 0.00757193, 2, 7, 2
28, 10, 30, 26, 100, 4.77036, +0.00079197248276942281, 0.0136876, 15.0949, +0.00804465365209031324, 0.00975976, 3, 9, 2
29, 10, 30, 26, 100, 4.72332, +0.00088324406094541124, 0.0145985, 14.7903, +0.00606453884501492259, 0.00821566, 3, 12, 2
30, 10, 30, 26, 100, 4.69966, +0.00054061367364156263, 0.00738916, 14.5264, +0.00391927133859727704, 0.00501584, 2, 5, 2
31, 10, 30, 26, 100, 4.75051, +0.00054609740264443744, 0.00973236, 14.5386, +0.00417197020648906589, 0.0112654, 3, 6, 2
32, 10, 30, 26, 100, 4.70471, +0.00082449324092064742, 0.00981194, 14.6156, +0.00357341266832100992, 0.00756588, 3, 5, 2
33, 10, 30, 26, 100, 4.67354, +0.00065820064119620647, 0.0211382, 14.5246, +0.00438422711209818078, 0.00869336, 3, 5, 2
34, 10, 30, 26, 100, 4.69765, +0.00055412266100648818, 0.00901639, 14.7126, +0.00569056716097099789, 0.00880601, 3, 6, 2
35, 10, 30, 26, 100, 4.8299, +0.00053558995510477842, 0.0104, 15.2451, +0.00660605557504390926, 0.0121468, 3, 9, 2
36, 10, 30, 26, 100, 4.60586, +0.00189857365962257885, 0.0124481, 14.1702, +0.00409055484681541158, 0.0029778, 3, 5, 2
37, 10, 30, 26, 100, 4.70574, +0.00095727913430941554, 0.00819001, 14.463, +0.00398156349255019028, 0.00610728, 3, 6, 2
38, 10, 30, 26, 100, 4.94438, +0.00098301550840722739, 0.0155885, 15.2453, +0.00518367753679524912, 0.0172925, 3, 5, 2
39, 10, 30, 26, 100, 4.74721, +0.0028244856907946877, 0.0183559, 14.1524, +0.00408269669663335506, 0.0107701, 3, 7, 2
40, 10, 30, 26, 100, 4.70284, +0.00085587172425844193, 0.0073831, 14.3136, +0.00300223557770594899, 0.00699113, 3, 8, 2
41, 10, 30, 26, 100, 4.76399, +0.00113372797894983955, 0.0136546, 14.8145, +0.0050930944881779454, 0.00694623, 3, 5, 2
42, 10, 30, 26, 100, 4.66044, +0.00051163156377394779, 0.0227828, 14.8285, +0.00668532198207955428, 0.00515464, 3, 5, 2
43, 10, 30, 26, 100, 4.71845, +0.00081362955556269455, 0.00736498, 14.4484, +0.00511012293143076852, 0.00636774, 3, 5, 2
44, 10, 30, 26, 100, 4.79124, +0.00173506402662242565, 0.0135566, 14.8276, +0.00624525464564303806, 0.00794057, 3, 6, 2
45, 10, 30, 26, 100, 4.68527, +0.00089753325715437861, 0.0138776, 14.3371, +0.00383913207405411131, 0.00775608, 2, 5, 2
46, 10, 30, 26, 100, 4.72411, +0.00096427036235474127, 0.00654129, 14.3018, +0.00406912571068289458, 0.00830654, 3, 6, 2
47, 10, 30, 26, 100, 4.95466, +0.00130261502847007964, 0.0177881, 15.0662, +0.00419478983355512042, 0.016, 2, 5, 2
